vendor_id,category,rating,review_count,booking_count,starting_price,max_price,avg_package_price,gallery_size,vendor_age_days,user_budget,recommended_score
vendor_18,Venue,4.36,36,45,162432,275042,274310,7,103,283230,3.3668
vendor_48,Making & Grooming,5,55,81,23176,63484,43130,5,452,64420,3.8562
vendor_16,Food & beverage,4.65,31,100,52319,148163,139460,10,770,101542,3.6601
vendor_43,Food & beverage,4.7,36,42,61406,170545,96618,0,111,69301,3.4242
vendor_20,Venue,3.94,66,49,155155,313108,174128,4,929,229017,3.2539
vendor_32,Photography,4.82,93,62,62423,106890,82374,9,51,106408,3.7862
vendor_21,Venue,3.98,49,38,156962,320622,234620,10,796,267245,3.2222
vendor_1,Making & Grooming,4.66,16,102,21525,72712,24182,0,1441,25934,3.4739
vendor_44,Photography,5,104,75,64398,111242,93018,0,441,73937,3.8336
vendor_37,Decorations,4.85,83,77,47723,95533,78855,5,166,106254,3.8269
vendor_32,Photography,4.85,37,81,60305,126814,101652,9,417,117522,3.7296
vendor_32,Making & Grooming,4.7,63,28,21903,71883,31799,0,1425,67606,3.5158
vendor_17,Making & Grooming,4.74,12,112,21283,70920,21530,11,641,34406,3.5754
vendor_25,Venue,4.53,109,99,160605,252533,162440,6,701,259788,3.753
vendor_19,Venue,3.93,12,132,144713,301524,286369,2,1016,217597,3.192
vendor_11,Food & beverage,4.7,80,67,60468,162454,115552,7,142,195213,3.7563
vendor_40,Photography,4.64,33,23,69361,109101,105308,3,765,116951,3.3297
vendor_5,Making & Grooming,5,54,110,22264,74308,67269,10,1024,31414,3.8867
vendor_5,Food & beverage,5,56,109,57004,149198,94433,1,891,170759,3.9015
vendor_33,Venue,4.39,12,160,157786,335815,265955,1,990,250184,3.4365
vendor_12,Photography,5,90,80,60102,120139,108378,9,1188,73302,3.8775
vendor_5,Food & beverage,4.43,40,71,54552,172098,83355,2,839,77509,3.46
vendor_40,Making & Grooming,4.9,29,61,22984,56572,24190,5,859,38997,3.6266
vendor_32,Decorations,4.59,87,62,40676,98605,75957,9,942,45322,3.6252
vendor_37,Making & Grooming,4.66,69,100,24189,69833,42323,4,349,25138,3.6842
vendor_45,Making & Grooming,5,16,52,24391,68812,64481,0,768,45104,3.5379
vendor_5,Photography,4.83,71,52,62407,105063,74559,10,710,67631,3.6697
vendor_7,Making & Grooming,4.96,15,103,22873,71491,58909,11,726,78884,3.7361
vendor_37,Venue,4.36,40,81,160558,304806,213078,2,777,278777,3.4742
vendor_43,Venue,4.67,61,131,134789,245532,185759,11,1445,233211,3.8133
vendor_5,Photography,5,17,76,70906,147668,137587,7,872,124856,3.6521
vendor_27,Making & Grooming,4.95,73,124,23279,61047,47282,0,362,68837,3.9384
vendor_48,Decorations,4.54,35,99,49316,93962,77755,7,1326,69067,3.5816
vendor_44,Making & Grooming,4.66,11,60,21628,62764,31149,2,238,38970,3.3696
vendor_42,Food & beverage,5,63,116,52550,190107,114503,7,1015,150434,3.9589
vendor_46,Photography,5,90,131,63740,123884,122726,10,1186,73582,3.9733
vendor_31,Venue,4.16,21,50,140143,253024,189587,11,356,232318,3.2351
vendor_43,Venue,4.29,27,55,143054,248504,184532,1,792,216995,3.2936
vendor_18,Making & Grooming,5,36,51,23390,70149,56768,6,684,20202,3.6119
vendor_31,Photography,5,19,127,73955,119807,102381,8,965,74635,3.7111
vendor_49,Food & beverage,4.8,71,86,61610,171342,116290,3,338,73659,3.7361
vendor_15,Food & beverage,4.6,92,29,52787,193778,150900,6,412,79652,3.5098
vendor_17,Venue,4.29,9,39,130406,298491,228706,1,735,257633,3.0942
vendor_40,Venue,4.04,92,18,154135,293480,182747,3,543,326087,3.183
vendor_34,Making & Grooming,4.9,11,71,21832,66872,64890,7,553,72268,3.5708
vendor_14,Making & Grooming,4.69,22,5,22887,79982,53862,4,224,78438,3.0672
vendor_28,Venue,4.56,34,89,146691,344753,197966,2,244,256934,3.5594
vendor_47,Food & beverage,5,68,103,61463,157590,135600,1,683,159608,3.9112
vendor_41,Food & beverage,4.6,104,105,51117,165658,74384,11,615,173892,3.8629
vendor_31,Venue,4.38,90,52,156280,348339,205637,2,693,164902,3.4574
vendor_46,Photography,5,2,5,65817,125929,89994,3,772,73409,2.8037
vendor_28,Venue,4.46,75,79,133559,291887,158505,5,751,257280,3.6319
vendor_35,Decorations,5,105,132,40835,119747,84120,9,1108,54280,4.0097
vendor_39,Venue,4.22,98,48,160753,296527,255724,9,610,178440,3.4278
vendor_8,Food & beverage,4.46,108,87,53083,199516,124549,10,799,57421,3.6658
vendor_45,Food & beverage,4.69,86,57,59676,197620,130800,9,536,135322,3.7222
vendor_19,Decorations,4.48,88,108,48943,100548,88700,9,405,53743,3.6864
vendor_32,Venue,4.03,13,37,136621,294933,263279,2,1456,308104,3.0285
vendor_4,Food & beverage,4.82,116,96,58534,146292,119061,10,394,131083,3.9303
vendor_2,Making & Grooming,4.85,32,125,21113,64813,22013,6,103,69402,3.8101
vendor_37,Decorations,4.42,118,102,44628,92487,74651,8,1147,45615,3.6772
vendor_26,Photography,5,23,80,62844,118078,117619,7,361,112239,3.7066
vendor_16,Making & Grooming,4.5,18,86,23164,65477,23324,5,396,57214,3.4733
vendor_7,Food & beverage,4.93,30,76,60509,142918,86138,6,461,69099,3.6501
vendor_39,Decorations,4.75,87,131,46665,99531,51797,4,602,93849,3.8811
vendor_6,Decorations,4.09,20,87,45634,98945,63203,8,1411,49875,3.2471
vendor_15,Decorations,4.63,5,52,40425,118555,56977,5,486,64928,3.2264
vendor_31,Photography,5,3,130,65414,144109,69588,4,698,138812,3.5323
vendor_17,Making & Grooming,4.58,101,78,23905,75170,55181,9,1291,70324,3.7745
vendor_7,Food & beverage,4.8,77,44,52054,186312,94906,8,955,72614,3.6555
vendor_24,Making & Grooming,4.91,96,103,22631,62345,49475,4,192,45530,3.9196
vendor_45,Venue,4.5,41,112,134288,262260,253461,3,390,298700,3.6291
vendor_46,Making & Grooming,4.62,46,114,22416,67737,35788,8,564,40558,3.713
vendor_44,Photography,4.97,31,115,62556,126450,119505,10,1284,103562,3.8149
vendor_5,Photography,4.71,77,78,65935,105411,86664,4,187,77984,3.6895
vendor_32,Food & beverage,4.56,66,31,61681,194711,113215,2,837,159966,3.4794
vendor_5,Photography,4.91,89,26,72340,148725,94574,1,30,60166,3.5486
vendor_28,Decorations,4.6,76,79,41885,114364,76901,11,335,82179,3.7258
vendor_26,Venue,4.31,78,97,130359,316985,173358,4,760,202603,3.5873
vendor_43,Decorations,4.25,21,71,47767,108272,51530,5,908,68848,3.3046
vendor_15,Making & Grooming,4.94,76,83,23007,66787,64627,1,1299,32898,3.8125
vendor_31,Decorations,4.33,30,110,41757,94156,65917,9,386,68280,3.5081
vendor_38,Making & Grooming,4.93,9,68,22768,71741,32519,1,1472,42650,3.4878
vendor_24,Making & Grooming,4.61,32,89,22190,57002,45228,0,211,70852,3.6022
vendor_12,Decorations,4.92,42,134,42298,108713,86056,4,121,64783,3.8294
vendor_43,Decorations,4.62,83,5,49879,106820,81131,11,172,64320,3.1898
vendor_22,Photography,4.98,56,89,62609,137991,77612,8,352,141711,3.8696
vendor_34,Decorations,4.1,117,109,42086,113176,107100,5,269,48878,3.5481
vendor_41,Making & Grooming,4.87,113,61,23923,60835,59225,9,1105,26876,3.7885
vendor_18,Food & beverage,4.37,37,97,55237,160378,81805,6,1275,80796,3.5075
vendor_16,Decorations,5,29,64,43810,117680,48712,11,1237,116199,3.7435
vendor_18,Venue,4.36,44,34,137768,250134,200133,10,1475,232331,3.3571
vendor_4,Making & Grooming,4.91,106,121,20935,74181,70418,5,207,71151,4.0011
vendor_2,Decorations,4.7,101,102,47426,88495,80463,9,1271,45659,3.781
vendor_3,Decorations,4.36,67,56,41336,108982,97246,6,1487,109053,3.5278
vendor_42,Food & beverage,5,46,115,56744,162773,128528,8,1088,102238,3.885
vendor_25,Decorations,4.47,46,90,43967,88002,46299,0,998,101081,3.5777
vendor_37,Food & beverage,4.34,95,98,52033,179843,73678,7,322,160821,3.6946
vendor_17,Food & beverage,4.59,66,87,62109,169475,128513,3,1289,51903,3.6089
vendor_4,Photography,4.63,19,101,64109,125998,121275,0,316,91103,3.5019
vendor_50,Food & beverage,4.43,73,103,56455,180372,162911,0,1152,198155,3.6764
vendor_40,Photography,4.83,23,62,73715,148232,80918,7,1322,115639,3.5664
vendor_41,Photography,4.58,89,81,73533,125704,103685,3,650,116270,3.6876
vendor_3,Venue,4.09,15,28,153464,348620,167051,6,801,347751,3.0456
vendor_44,Decorations,4.39,42,70,47564,87637,82205,3,310,110847,3.4948
vendor_47,Photography,4.73,25,134,64524,106415,104800,8,989,72221,3.6546
vendor_44,Food & beverage,4.62,8,141,55099,180100,173081,4,450,93655,3.4811
vendor_29,Photography,5,65,26,71944,105315,86077,10,1325,88798,3.6161
vendor_36,Photography,5,6,5,60727,121627,87088,0,1073,79944,2.9363
vendor_25,Decorations,5,89,93,40837,104098,76683,5,367,102976,3.9472
vendor_1,Venue,4.41,107,13,153981,259019,246797,9,238,235656,3.3114
vendor_1,Making & Grooming,4.68,90,128,21135,60358,32474,11,1182,60573,3.9068
vendor_24,Food & beverage,4.79,82,80,58820,151211,139984,11,1049,172262,3.8506
vendor_31,Making & Grooming,5,68,126,22841,67139,61086,6,1415,38069,3.944
vendor_6,Venue,4.15,52,5,160906,310090,200732,4,1459,270225,2.9
vendor_21,Making & Grooming,4.5,34,5,22962,79770,41814,0,333,35448,2.9689
vendor_27,Decorations,4.5,76,62,45017,105539,79035,11,689,50470,3.5761
vendor_2,Decorations,5,80,83,43772,118980,102726,11,429,87011,3.9249
vendor_33,Venue,4.13,96,115,141005,281670,263913,2,1452,190854,3.5445
vendor_19,Photography,5,54,92,67120,112859,99987,1,47,129245,3.8347
vendor_44,Food & beverage,4.28,105,29,54475,187611,124220,5,498,127916,3.415
vendor_4,Photography,4.84,39,118,61125,130068,115881,11,123,132884,3.8223
vendor_45,Making & Grooming,4.74,91,109,23343,74202,65458,3,1343,57309,3.8563
vendor_37,Making & Grooming,5,6,81,21514,57067,38779,7,719,73709,3.5639
vendor_27,Photography,5,84,42,63532,140584,135479,5,288,117852,3.7628
vendor_9,Making & Grooming,5,49,69,23683,60720,60177,7,1289,53884,3.8056
vendor_23,Food & beverage,5,106,109,59090,167366,69926,11,1199,52491,3.946
vendor_18,Venue,4.41,103,67,137004,322095,144015,10,391,339290,3.6666
vendor_1,Photography,5,101,126,70895,119106,71250,2,884,119658,3.9823
vendor_47,Photography,4.81,16,135,73393,111704,93401,6,1162,111628,3.6524
vendor_43,Venue,3.85,11,75,135840,298113,175282,0,925,138146,2.9729
vendor_16,Making & Grooming,4.43,22,134,22052,64151,22080,1,1419,73404,3.5562
vendor_35,Photography,5,9,111,73584,124091,83517,7,1342,117548,3.6302
vendor_26,Venue,4.36,56,100,160055,289479,199072,4,78,142493,3.5133
vendor_24,Decorations,4.59,20,97,41459,107318,61343,0,1238,113425,3.5333
vendor_3,Venue,4.51,14,90,141194,266621,233718,8,530,318298,3.4596
vendor_43,Photography,5,108,24,63874,128014,68847,0,184,146116,3.6819
vendor_20,Venue,4.74,95,60,143622,282483,186210,9,432,239734,3.7447
vendor_31,Photography,5,117,38,72546,129479,108983,11,1264,137629,3.8239
vendor_36,Making & Grooming,4.8,92,5,23865,71032,44748,3,1154,71622,3.3137
vendor_48,Food & beverage,4.57,25,82,57798,147736,106056,4,791,163359,3.5475
vendor_9,Decorations,4.49,111,5,48470,102032,77742,6,1472,84237,3.1783
vendor_49,Food & beverage,4.84,100,63,55477,149363,133277,9,1314,189834,3.8536
vendor_2,Venue,4.23,34,114,141333,341187,248275,2,148,170767,3.4203
vendor_28,Making & Grooming,4.67,11,121,22104,73451,36963,1,1310,33241,3.4911
vendor_14,Photography,4.94,90,107,63432,106629,101699,8,231,85555,3.9152
vendor_18,Venue,3.75,39,54,157332,289587,249945,7,1042,307537,3.1486
vendor_50,Food & beverage,4.58,110,50,56804,180278,125290,6,799,149786,3.6751
vendor_36,Making & Grooming,5,105,73,24299,56642,37631,9,1169,69206,3.9527
vendor_21,Food & beverage,4.45,97,64,50841,179696,147350,10,990,52272,3.5787
vendor_20,Decorations,4.76,111,65,41071,101120,67012,9,42,59954,3.7821
vendor_30,Photography,4.7,43,5,61619,117885,63823,6,1211,71448,3.093
vendor_32,Food & beverage,4.86,88,73,59026,192151,102395,11,125,168562,3.8723
vendor_3,Decorations,4.57,36,82,43329,115193,98550,3,492,64419,3.5446
vendor_27,Making & Grooming,4.43,48,36,21913,69896,34998,2,255,75873,3.4144
vendor_31,Decorations,4.35,39,72,46626,119623,50590,2,374,56262,3.4035
vendor_33,Venue,4.24,88,132,131921,339500,273877,6,794,220196,3.649
vendor_30,Photography,5,7,137,73700,129802,126209,9,320,137686,3.6621
vendor_32,Decorations,4.24,83,45,47675,110228,65926,9,962,46588,3.382
vendor_33,Making & Grooming,4.95,74,122,23458,78151,73076,4,692,41440,3.9246
vendor_39,Photography,5,26,64,67996,148545,148394,4,774,131063,3.6714
vendor_16,Making & Grooming,4.42,41,26,22719,71912,70954,8,1174,73634,3.3518
vendor_45,Photography,5,61,114,60720,106006,72210,2,569,148966,3.9169
vendor_34,Making & Grooming,4.94,57,92,20483,65220,20534,0,454,63087,3.8381
vendor_27,Food & beverage,4.49,28,45,51689,148484,117941,8,460,196709,3.4412
vendor_14,Making & Grooming,4.54,47,82,20637,63979,30128,7,592,77782,3.654
vendor_49,Making & Grooming,4.66,82,97,23092,76622,41259,9,948,42289,3.7916
vendor_1,Decorations,4.67,96,88,42925,90195,43936,0,1376,60028,3.7274
vendor_44,Making & Grooming,4.67,80,125,22975,78616,29803,0,731,69214,3.8277
vendor_18,Photography,5,73,85,64293,109876,104911,8,1486,110750,3.8894
vendor_1,Making & Grooming,4.96,46,85,21628,75562,46056,8,1222,37197,3.8029
vendor_35,Venue,4.64,35,7,157331,246882,173982,5,1214,200713,3.0976
vendor_48,Photography,4.83,32,114,66721,128467,84154,3,1320,133497,3.7357
vendor_39,Food & beverage,4.36,70,39,57506,191339,153267,11,1051,194586,3.4999
vendor_33,Food & beverage,5,9,59,54505,167456,78136,4,869,111716,3.5111
vendor_30,Food & beverage,5,103,70,57742,154227,137543,10,751,75790,3.8849
vendor_13,Venue,4.13,37,87,152187,297545,287284,10,785,320646,3.4282
vendor_24,Food & beverage,4.62,33,37,59893,197970,193421,5,1042,162569,3.4549
vendor_22,Photography,4.87,93,63,70987,117560,73660,4,120,101435,3.7707
vendor_49,Photography,5,80,52,67736,141458,120154,8,106,132009,3.8163
vendor_14,Venue,4.26,82,46,152868,315831,283341,4,720,276417,3.4382
vendor_23,Decorations,4.5,54,67,49992,103857,82498,7,252,90762,3.5728
vendor_36,Venue,4.58,92,78,146230,309852,248534,10,181,302220,3.7403
vendor_49,Food & beverage,4.39,33,63,60188,155456,78416,2,825,57293,3.3464
vendor_10,Making & Grooming,4.72,97,93,22389,60143,37088,4,1374,50489,3.8235
vendor_37,Food & beverage,4.71,3,58,54906,153893,83036,4,1404,114333,3.2422
vendor_29,Food & beverage,4.75,18,112,54852,189747,155138,10,1363,127694,3.6589
vendor_46,Food & beverage,4.34,28,68,54376,194078,143860,8,1381,104612,3.4189
vendor_31,Making & Grooming,4.72,106,153,22056,70220,45689,9,806,54173,3.9666
vendor_1,Photography,5,42,67,63575,140495,70062,0,1372,131352,3.7355
vendor_23,Venue,3.89,61,97,147587,312425,224346,1,128,279651,3.3609
vendor_12,Photography,4.76,55,89,69193,141397,140876,6,102,85127,3.7059
vendor_21,Venue,3.99,90,117,142383,322274,277524,4,1201,264842,3.5135
vendor_31,Decorations,4.59,10,121,48424,95990,56472,5,480,49554,3.4124
vendor_26,Venue,4.62,72,63,139500,347307,347225,1,856,310664,3.6425
vendor_39,Photography,4.6,110,114,65915,121795,99496,11,233,121758,3.8499
vendor_16,Making & Grooming,4.77,18,91,22536,78172,30834,6,987,43340,3.5938
vendor_17,Making & Grooming,4.66,56,47,22546,59736,24218,9,359,64412,3.6192
vendor_2,Food & beverage,4.62,24,109,58479,189239,114777,10,249,118774,3.6264
vendor_20,Food & beverage,5,78,59,54936,174604,172183,0,945,89293,3.782
vendor_43,Food & beverage,4.7,111,88,60201,198271,83650,7,417,132549,3.8392
vendor_47,Venue,4.28,108,104,151790,334063,163562,4,560,165030,3.5923
vendor_37,Decorations,4.62,20,117,45240,98053,87057,11,835,56335,3.5735
vendor_11,Photography,4.89,60,121,67341,129284,95343,3,1258,90183,3.8301
vendor_3,Photography,4.55,67,68,61746,110974,66896,1,1388,113062,3.6016
vendor_11,Food & beverage,4.73,103,73,59487,195084,135296,0,1173,153293,3.7776
vendor_1,Photography,4.9,111,86,70141,141148,111512,2,693,121303,3.8788
vendor_40,Decorations,4.78,44,132,49431,117370,51368,9,1186,53472,3.7571
vendor_42,Photography,4.57,34,93,69476,125131,74672,11,304,104401,3.6023
vendor_24,Making & Grooming,4.77,111,117,22922,59387,44748,11,737,42674,3.9332
vendor_39,Making & Grooming,5,37,82,21528,56551,21661,11,1270,34048,3.7896
vendor_49,Food & beverage,4.41,94,21,52665,175938,129120,10,260,95820,3.4018
vendor_30,Food & beverage,5,47,189,59990,152778,100130,0,1314,109871,3.9482
vendor_2,Making & Grooming,5,72,5,20900,74749,49956,3,672,45938,3.3487
vendor_21,Venue,4.38,3,78,154350,303611,192055,11,192,196273,3.1413
vendor_38,Photography,4.93,91,85,70143,117321,102710,1,1245,147718,3.8703
vendor_24,Food & beverage,4.4,112,127,61243,140132,76799,3,1157,129364,3.755
vendor_43,Venue,3.95,110,72,153206,311429,154471,1,343,184784,3.3744
vendor_11,Decorations,4.56,105,103,46913,97374,93029,0,445,81864,3.744
vendor_4,Making & Grooming,5,82,139,23397,76381,69196,11,276,38235,4.0144
vendor_23,Venue,4.1,54,50,142863,312150,235737,0,1409,346661,3.3188
vendor_45,Making & Grooming,4.69,32,52,24117,79882,37720,1,130,62273,3.5248
vendor_10,Food & beverage,4.32,77,72,51214,163990,71224,9,698,115708,3.5861
vendor_25,Making & Grooming,4.35,38,48,24368,67621,66737,4,1372,20260,3.3059
vendor_15,Venue,4.31,74,39,135243,290332,194727,7,686,192052,3.4025
vendor_47,Photography,5,69,54,71720,119590,87358,10,1331,90239,3.7695
vendor_36,Decorations,4.6,26,64,40084,99373,45240,5,794,63068,3.4788
vendor_40,Decorations,4.59,62,109,40570,100200,98062,3,803,95001,3.7262
vendor_12,Photography,4.7,50,102,66671,127053,125727,0,398,91403,3.673
vendor_45,Food & beverage,4.48,32,75,54656,199924,183047,10,783,132328,3.5428
vendor_23,Venue,4.34,80,36,137346,269123,224297,11,812,246867,3.4558
vendor_50,Food & beverage,4.92,104,88,52406,186314,137133,4,795,135066,3.9206
vendor_9,Photography,5,113,5,62889,115551,83495,0,502,112534,3.385
vendor_41,Food & beverage,4.29,13,29,54312,181155,171248,5,370,172184,3.1363
vendor_15,Making & Grooming,4.88,85,113,22883,77321,74949,2,595,68206,3.9215
vendor_5,Food & beverage,4.73,101,55,52471,181077,52838,3,179,97119,3.7126
vendor_6,Venue,4.16,87,65,132770,307536,170718,10,972,163025,3.4595
vendor_14,Making & Grooming,4.83,92,69,20650,66510,51570,6,952,72311,3.8381
vendor_34,Food & beverage,4.79,108,116,55402,196852,72346,11,1048,146895,3.961
vendor_38,Making & Grooming,5,110,113,21705,77782,71569,8,303,27649,3.9759
vendor_8,Food & beverage,4.7,48,104,55651,152818,92531,10,122,81297,3.7247
vendor_2,Decorations,4.71,59,84,40841,94567,77647,2,149,63502,3.6862
vendor_2,Making & Grooming,4.67,84,118,24966,65585,41606,11,187,48756,3.8511
vendor_30,Making & Grooming,5,102,51,24379,64067,35684,8,1457,62476,3.8669
vendor_26,Making & Grooming,4.62,25,87,23045,70220,47739,11,349,64220,3.6128
vendor_35,Making & Grooming,4.74,71,116,22441,57017,43326,1,184,75099,3.8381
vendor_48,Decorations,4.46,88,107,47391,119214,79883,7,1177,113400,3.7392
vendor_9,Decorations,4.44,82,40,40552,97834,49473,9,154,48366,3.472
vendor_25,Venue,4.24,51,93,133456,329677,276559,5,424,195266,3.4807
vendor_12,Making & Grooming,4.99,108,59,24817,75960,55519,1,690,48915,3.8466
vendor_37,Venue,4.15,111,109,140501,296901,156240,7,1396,238985,3.6103
vendor_13,Making & Grooming,4.64,11,107,24914,75918,56500,9,1242,68336,3.5362
vendor_33,Venue,4.22,13,52,134257,308491,275552,4,781,241541,3.1775
vendor_48,Venue,4.15,46,50,133887,344633,208045,2,1409,166133,3.2722
vendor_31,Photography,4.99,99,61,64236,142067,133505,8,1471,142056,3.8828
vendor_19,Venue,4.46,107,56,135786,271795,259644,5,43,173813,3.5754
vendor_41,Making & Grooming,5,105,58,20126,62122,54689,0,709,23726,3.7878
vendor_29,Making & Grooming,5,99,106,20259,73625,22102,5,198,22280,3.9139
vendor_45,Making & Grooming,5,95,28,24567,65300,56717,6,1353,39813,3.6956
vendor_31,Making & Grooming,4.61,19,65,22932,77470,32710,9,813,62666,3.5038
vendor_45,Photography,5,104,117,70767,106103,76076,9,538,146481,4.0248
vendor_7,Making & Grooming,4.55,117,136,22589,66031,32284,7,1254,49402,3.8634
vendor_41,Venue,3.99,92,117,143908,305268,186139,4,105,257799,3.5173
vendor_36,Decorations,4.75,94,122,43801,91413,88640,8,332,53805,3.8503
vendor_35,Photography,4.36,15,79,69418,112575,111611,10,397,89398,3.3359
vendor_24,Photography,5,41,71,71101,114646,96492,5,436,108020,3.7423
vendor_15,Photography,5,90,103,69224,111037,96585,1,651,76737,3.8752
vendor_12,Food & beverage,4.66,55,90,52519,170451,123482,11,944,127604,3.7453
vendor_42,Food & beverage,4.8,84,67,61489,163558,121612,10,783,184822,3.8193
vendor_31,Photography,4.95,41,116,70093,133755,95904,0,341,131349,3.8118
vendor_29,Making & Grooming,5,80,5,20185,57494,38548,8,413,43593,3.3881
vendor_44,Photography,4.88,106,135,65083,125378,73574,5,465,77189,3.9258
vendor_15,Making & Grooming,4.52,35,82,21921,60972,24308,7,1145,52872,3.5767
vendor_18,Decorations,4.75,47,97,41351,86698,61347,10,1047,71604,3.7465
vendor_47,Photography,4.23,85,104,71019,139315,103054,9,792,60735,3.5495
vendor_37,Venue,4.28,53,54,141856,347397,197602,8,229,147057,3.372
